"","player_api_id","overall_rating","player_name","matches_played","leagues_played","gk"
"565",41465,67,"Alvaro Mejia",12,1,60
"566",213501,80,"Alvaro Morata",35,2,43
"567",75310,81,"Alvaro Negredo",197,2,48
"568",100033,74,"Alvaro Pereira",102,3,50
"569",33586,71,"Alvaro Rubio",112,1,53
"570",41564,70,"Alvaro Saborio",2,1,67
"571",34983,61,"Alvaro Santos",6,1,63
"572",282467,71,"Alvaro Vadillo",19,1,43
"573",213489,75,"Alvaro Vazquez",91,2,53
"574",38162,67,"Alves Justino Jorge Luiz,28",28,1,54
"575",93484,73,"Aly Cissokho",182,4,57
"576",681965,63,"Aly Ndom",4,1,42
"577",185388,72,"Amad Al Hosni",3,1,52
"578",46660,66,"Amadou Alassane",28,1,117
"579",668307,72,"Amadou Diawara",31,1,52
"580",111917,63,"Amadou Sidibe",17,1,37
"581",318656,59,"Amadou Soukouna",3,1,37
"582",170316,67,"Amara Baby",14,1,43
"583",38827,73,"Amauri",127,1,35
"584",27226,65,"Amaury Bischoff",6,1,52
"585",35636,69,"Amdy Faye",18,1,144
"586",277767,65,"Amidio Balde",43,3,58
"587",244840,67,"Amidu Salifu",9,1,44
"588",668820,72,"Amilton",30,1,51
"589",384142,65,"Amin Affane",8,1,58
"590",309505,76,"Amin Younes",31,2,65
"591",156105,61,"Amine Linganzi",1,1,52
"592",108525,69,"Amine Mohamed Chermiti",81,2,47
"593",127224,71,"Amir Abrashi",112,1,70
"594",15608,59,"Amir Spahic",62,1,52
"595",108524,70,"Ammar Jemal",35,2,63
"596",21161,65,"Amoreirinha",32,1,47
"597",303359,69,"Amos Youga",14,1,43
"598",127857,71,"Amr Zaki",24,1,52
"599",213814,72,"Anaitz Arbilla",66,1,59
"600",521272,57,"Anas Tahiri",4,1,56
"601",287333,69,"Anass Achahbar",7,1,57
"602",614454,61,"Anastasios Donis",15,1,60
"603",118359,66,"Anatole Ngamukol",58,1,50
"604",30868,75,"Anatoli Tymoschuk",56,1,50
"605",267915,66,"Ancelmo Junior",1,1,53
"606",46085,65,"Anco Jansen",6,1,53
"607",449492,73,"Ander Capa",61,1,54
"608",164676,81,"Ander Herrera",174,2,53
"609",150323,81,"Ander Iturraspe",133,1,43
"610",33021,68,"Ander Murillo",1,1,67
"611",127209,72,"Anders Christiansen",2,1,45
"612",70074,72,"Anders Konradsen",32,1,54
"613",26818,77,"Anders Lindegaard",19,1,386
"614",265799,66,"Anderson Carvalho",33,1,40
"615",268039,68,"Anderson Conceicao",14,1,58
"616",570360,69,"Anderson Correia",18,1,65
"617",470305,72,"Anderson Esiti",27,1,56
"618",127888,71,"Anderson Luis",81,1,50
"619",268586,58,"Anderson Melo",1,1,50
"620",450011,75,"Anderson Talisca",26,1,59
"621",145561,76,"Anderson",73,1,59
"622",40961,73,"Anderson",58,2,56
"623",71055,62,"Andi Lila",9,1,62
"624",201811,72,"Andile Jali",49,1,61
"625",131391,59,"Andis Shala",6,1,51
"626",16362,68,"Andjelko Djuricic",27,1,344
"627",33025,76,"Andoni Iraola",217,1,56
"628",167491,64,"Andras Gosztonyi",3,1,51
"629",72633,66,"Andraz Kirm",109,2,52
"630",164130,68,"Andre Albino Carvalho da Cunha",50,1,57
"631",150268,76,"Andre Almeida",73,1,47
"632",164333,80,"Andre Andre",94,1,51
"633",612863,57,"Andre Anguissa",2,1,50
"634",421785,58,"Andre Auras",4,1,46
"635",95955,79,"Andre Ayew",182,2,50
"636",41462,68,"Andre Bahia",63,1,51
"637",38504,66,"Andre Bikey",26,1,52
"638",292772,71,"Andre Biyogo Poko",48,1,67
"639",181254,57,"Andre Blackman",3,1,40
"640",687288,65,"Andre Bukia",3,1,42
"641",246414,79,"Andre Carrillo",73,1,57
"642",40956,73,"Andre Castro",65,2,56
"643",163839,71,"Andre Claro",66,1,60
"644",363365,58,"Andre Costa",2,1,51
"645",264739,61,"Andre Dias",4,1,48
"646",35244,75,"Andre Dias",104,1,54
"647",150267,70,"Andre Fontes",31,1,46
"648",209503,74,"Andre Geraldes",39,1,47
"649",361770,80,"Andre Gomes",65,2,49
"650",243829,77,"Andre Hahn",64,1,67
"651",69911,67,"Andre Hainault",5,1,52
"652",212915,75,"Andre Hoffmann",37,1,46
"653",605507,70,"Andre Horta",25,1,54
"654",42352,71,"Andre Leao",101,1,49
"655",27504,68,"Andre Lenz",11,1,332
"656",21458,71,"Andre Leone",22,1,113
"657",26245,70,"Andre Luiz",154,1,54
"658",98382,65,"Andre Marques",59,2,57
"659",154265,73,"Andre Martins",46,1,58
"660",245423,66,"Andre Micael",97,2,51
"661",38170,64,"Andre Mijatovic",35,1,47
"662",570468,71,"Andre Moreira",19,1,357
"663",37764,67,"Andre Ooijer",62,2,50
"664",96968,76,"Andre Pinto",123,1,56
"665",251244,71,"Andre Ramalho Silva",11,1,61
"666",164238,69,"Andre Santos",83,2,52
"667",78541,75,"Andre Santos",13,1,38
"668",178812,79,"Andre Schuerrle",163,2,51
"669",388523,70,"Andre Silva",4,1,53
"670",97509,70,"Andre Simoes",32,1,53
"671",281205,71,"Andre Sousa",24,1,45
"672",150082,69,"Andre Vilas Boas",87,1,57
"673",265918,70,"Andre Wisdom",44,1,53
"674",38098,81,"Andre-Pierre Gignac",188,1,61
"675",172187,73,"Andre",1,1,41
"676",39744,71,"Andrea Ardito",7,1,136
"677",30902,85,"Andrea Barzagli",222,2,16
"678",309726,75,"Andrea Belotti",40,1,53
"679",154239,76,"Andrea Bertolacci",119,1,38
"680",39510,67,"Andrea Campagnolo",31,1,329
"681",27664,68,"Andrea Caracciolo",54,1,55
"682",150393,70,"Andrea Catellani",4,1,58
"683",39643,70,"Andrea Coda",109,1,52
"684",39170,80,"Andrea Consigli",222,1,398
"685",506364,67,"Andrea Conti",10,1,54
"686",74468,60,"Andrea Conti",33,1,37
"687",41326,74,"Andrea Cossu",177,1,20
"688",41865,74,"Andrea Costa",123,1,48
"689",414792,68,"Andrea Dossena",89,2,48
"690",41942,64,"Andrea Esposito",63,1,49
"691",209389,60,"Andrea Fileccia",2,1,45
"692",39495,65,"Andrea Gasbarroni",8,1,47
"693",31470,62,"Andrea Guatelli",31,1,315
"694",41404,72,"Andrea Lazzari",124,1,45
"695",74542,66,"Andrea Lisuzzo",19,1,51
"696",41369,70,"Andrea Luci",22,1,48
"697",24443,71,"Andrea Mantovani",137,1,39
"698",41879,73,"Andrea Masiello",129,1,57
"699",159606,68,"Andrea Mazzarani",10,1,47
"700",150435,63,"Andrea Mei",9,1,65
"701",150746,60,"Andrea Mutombo",12,1,49
"702",37645,69,"Andrea Orlandi",2,1,49
"703",39538,63,"Andrea Parola",21,1,36
"704",30731,81,"Andrea Pirlo",185,1,17
"705",27676,65,"Andrea Pisanu",1,1,42
"706",57124,75,"Andrea Poli",124,1,25
"707",24493,79,"Andrea Raggi",164,2,56
"708",25526,77,"Andrea Ranocchia",162,1,65
"709",130113,64,"Andrea Rispoli",41,1,60
"710",41878,68,"Andrea Rossi",20,1,47
"711",42466,64,"Andrea Russotto",6,1,48
"712",150464,69,"Andrea Seculin",3,1,339
"713",364164,65,"Andrea Tabanelli",5,1,20
"714",24457,74,"Andrea Zanchetta",20,1,154
"715",39841,75,"Andreas Beck",215,1,68
"716",70789,76,"Andreas Bjelland",63,1,62
"717",449232,72,"Andreas Christensen",31,1,44
"718",25364,64,"Andreas Goerlitz",14,1,43
"719",30424,79,"Andreas Granqvist",132,2,53
"720",33792,72,"Andreas Hinkel",68,2,47
"721",237645,58,"Andreas Hirzel",1,1,285
"722",38213,68,"Andreas Ibertsberger",65,1,43
"723",36617,71,"Andreas Isaksson",101,1,352
"724",42873,75,"Andreas Ivanschitz",118,2,40
"725",40495,73,"Andreas Johansson",7,1,58
"726",27022,67,"Andreas Lambertz",26,1,55
"727",45435,64,"Andreas Landgren",12,1,61
"728",42824,67,"Andreas Lasnik",34,1,54
"729",192712,67,"Andreas Ludwig",14,1,54
"730",178771,70,"Andreas Luthe",3,1,345
"731",25365,70,"Andreas Ottl",72,1,47
"732",195724,78,"Andreas Samaris",46,1,49
"733",184360,71,"Andreas Weimann",82,1,54
"734",158253,65,"Andreas Wittwer",115,1,58
"735",27438,73,"Andreas Wolf",73,1,50
"736",173461,74,"Andrej Kramaric",18,2,58
"737",72401,63,"Andrej Rendla",3,1,57
"738",104986,77,"Andres Fernandez",149,2,379
"739",31045,81,"Andres Guardado",163,3,48
"740",30955,88,"Andres Iniesta",190,1,45
"741",57057,61,"Andres Lamas",15,2,32
"742",43291,70,"Andres Madrid",24,1,44
"743",320187,52,"Andres Malloth",1,1,257
"744",33986,72,"Andres Palop",115,1,361
"745",192065,73,"Andres Tunez",30,1,54
"746",172948,77,"Andreu Fontas",85,1,66
"747",74744,65,"Andreu Mayoral",38,2,58
"748",41592,62,"Andrew Barrowman",27,1,51
"749",32419,64,"Andrew Considine",194,1,56
"750",23528,69,"Andrew Crofts",13,1,44
"751",23007,67,"Andrew Davies",31,1,54
"752",23022,57,"Andrew Dawson",60,1,45
"753",32593,68,"Andrew Driver",100,2,53
"754",31907,70,"Andrew Johnson",67,1,62
"755",23866,67,"Andrew Keogh",8,1,63
"756",160936,61,"Andrew Little",8,1,48
"757",43243,64,"Andrew McNeil",5,1,325
"758",308277,57,"Andrew Mitchell",1,1,49
"759",24336,68,"Andrew O'Brien",37,1,50
"760",17866,70,"Andrew Reid",40,1,52
"761",357880,73,"Andrew Robertson",53,2,50
"762",68400,67,"Andrew Shinnie",52,1,48
"763",37369,66,"Andrew Sinkala",5,1,55
"764",23629,73,"Andrew Surman",66,1,61
"765",24161,67,"Andrew Taylor",38,1,63
"766",308236,69,"Andrew Wooten",2,1,58
"767",3520,75,"Andrey Arshavin",70,1,55
"768",30886,76,"Andrey Voronin",30,2,45
"769",570463,70,"Andrezinho",29,1,56
"770",97493,67,"Andrezinho",46,2,57
"771",38367,72,"Andrija Delibasic",16,1,47
"772",95545,58,"Andrija Kaludjerovic",2,1,44
"773",10637,69,"Andris Vanins",223,1,346
"774",38495,67,"Andrius Velicka",7,1,51
"775",31996,77,"Andriy Shevchenko",2,1,130
"776",166422,75,"Andros Townsend",46,1,59
"777",275760,59,"Andrzej Witan",15,1,293
"778",37185,62,"Andwele Slory",15,1,56
"779",47382,77,"Andy Carroll",108,1,56
"780",183530,75,"Andy Delort",37,1,53
"781",70273,63,"Andy Dorman",61,1,56
"782",35574,61,"Andy Dowie",30,1,39
"783",40574,63,"Andy Griffin",17,1,38
"784",17391,61,"Andy Jackson",10,1,46
"785",504613,65,"Andy Kawaya",1,1,70
"786",103419,70,"Andy King",25,1,37
"787",24575,66,"Andy Kirk",23,1,45
"788",198453,74,"Andy Najar",46,1,57
"789",39223,59,"Andy Webster",100,1,55
"790",23369,68,"Andy Wilkinson",103,1,64
"791",148314,72,"Anele Ngcongca",153,2,55
"792",154941,58,"Anestis Argyriou",8,1,35
"793",47193,65,"Angel Cervara",8,1,48
"794",432950,77,"Angel Correa",8,1,56
"795",46509,86,"Angel Di Maria",173,4,51
"796",33762,68,"Angel Javier Arizmendi",50,2,54
"797",38573,74,"Angel Lafita",156,1,57
"798",33733,71,"Angel Lopez",82,1,49
"799",33820,69,"Angel Manuel Vivar Dorado",17,1,145
"800",105925,70,"Angel Montoro",5,1,64
"801",89185,76,"Angel Rangel",133,1,49
"802",41292,72,"Angel Rodriguez",9,1,52
"803",280485,74,"Angel Trujillo",79,1,48
"804",155246,71,"Angelo da Costa",45,1,350
"805",26678,59,"Angelo Martha",1,1,125
"806",49543,79,"Angelo Obinze Ogbonna",92,2,21
"807",27702,71,"Angelo Palombo",177,1,48
"808",8837,57,"Angelo Raso",43,1,40
"809",17836,67,"Angelo",50,1,57
"810",33850,71,"Angelos Basinas",13,2,53
"811",38810,66,"Angelos Charisteas",12,2,43
"812",163901,70,"Anibal Capela",54,1,44
"813",442735,68,"Anice Badri",36,1,48
"814",38100,65,"Anilton",33,1,37
"815",27155,74,"Anis Ben-Hatira",59,1,55
"816",243509,70,"Anouar Kali",83,1,48
"817",26692,67,"Anour Hadouir",90,1,46
"818",163989,65,"Anselmo",19,1,50
"819",202343,69,"Anselmo",3,1,48
"820",22139,68,"Anselmo",17,1,39
"821",7334,57,"Anssi Jaakkola",12,1,286
"822",97359,67,"Ante Puljic",8,1,49
"823",265725,69,"Ante Rebic",9,1,67
"824",170660,66,"Ante Vukusic",34,3,48
"825",17312,64,"Anther Yahia",49,1,45
"826",177683,67,"Anthony Andreu",21,1,43
"827",71619,68,"Anthony Annan",32,3,45
"828",165597,59,"Anthony Bentem",1,1,122
"829",425457,60,"Anthony Biekman",6,1,66
"830",11327,68,"Anthony Deroin",26,1,53
"831",7621,60,"Anthony Favre",51,1,300
"832",280862,62,"Anthony Forde",3,1,65
"833",24509,68,"Anthony Gardner",30,1,49
"834",202562,73,"Anthony Knockaert",22,2,55
"835",37466,67,"Anthony Le Tallec",101,1,55
"836",215419,70,"Anthony Limbombe",40,2,52
"837",118850,65,"Anthony Lippini",26,1,48
"838",167035,82,"Anthony Lopes",112,1,405
"839",188565,59,"Anthony Loustallot",1,1,294
"840",25640,68,"Anthony Lurling",136,1,46
"841",413557,78,"Anthony Martial",58,2,51
"842",24162,65,"Anthony McMahon",13,1,59
"843",187563,66,"Anthony Mfa Meuzi",16,1,331
"844",71605,78,"Anthony Modeste",144,3,46
"845",148331,65,"Anthony Moris",3,1,326
"846",40659,76,"Anthony Mounier",191,2,58
"847",30295,62,"Anthony Obodai",13,1,55
"848",47194,71,"Anthony Pilkington",58,1,68
"849",37021,63,"Anthony Portier",48,1,49
"850",32579,74,"Anthony Reveillere",171,3,51
"851",564859,66,"Anthony Ribelin",1,1,55
"852",114742,62,"Anthony Sauthier",39,1,50
"853",30710,61,"Anthony Seric",4,1,45
"854",38614,69,"Anthony Stokes",146,1,53
"855",95176,58,"Anthony Straker",11,1,42
"856",196366,76,"Anthony Ujah",58,1,58
"857",94284,66,"Anthony van Loo",73,1,62
"858",38368,70,"Anthony Vanden Borre",59,3,56
"859",562698,62,"Anthony Walongwa",1,1,67
"860",188506,69,"Anthony Watt",13,2,59
"861",46892,72,"Anthony Weber",94,1,58
"862",42582,65,"Antimo Iunco",2,1,59
"863",656668,54,"Anto Grgic",20,1,52
"864",424918,70,"Antoine Conte",48,1,61
"865",46653,71,"Antoine Devaux",164,1,64
"866",184138,84,"Antoine Griezmann",190,1,63
"867",717270,61,"Antoine Rabillard",1,1,56
"868",8893,61,"Antoine Rey",31,1,61
"869",26470,68,"Antoine van der Linden",106,2,48
"870",11736,73,"Antolin Alcaraz",116,3,56
"871",24740,71,"Anton Ferdinand",117,1,51
"872",441302,64,"Anton Mitryushkin",7,1,320
"873",16678,70,"Anton Putsila",37,1,51
"874",115253,63,"Anton Sloboda",52,1,44
"875",13349,58,"Antoni Lukasiewicz",77,1,58
"876",186948,64,"Antonini Culina",22,1,47
"877",40648,77,"Antonio Adan",61,2,392
"878",150731,76,"Antonio Amaya",86,1,57
"879",102612,72,"Antonio Apono",120,1,57
"880",41769,71,"Antonio Balzano",44,1,57
"881",39738,66,"Antonio Barilla",26,1,50
"882",35324,75,"Antonio Barragan",106,1,43
"883",39485,67,"Antonio Bocchetti",23,1,52
"884",24464,63,"Antonio Busce",26,1,44
"885",11685,81,"Antonio Candreva",197,1,46
"886",25837,70,"Antonio Carlos Dos Santos",18,1,137
"887",32748,79,"Antonio Cassano",179,1,41
"888",41881,70,"Antonio Chimenti",2,1,352
"889",358142,67,"Antonio Cotan",3,1,53
"890",34413,69,"Antonio da Silva",55,2,46
"891",66982,66,"Antonio de Azevedo",45,1,52
"892",299374,72,"Antonio Di Gaudio",16,1,33
"893",27734,77,"Antonio Di Natale",215,1,54
"894",33644,68,"Antonio Doblas",18,2,344
"895",212772,65,"Antonio Donnarumma",1,1,316
"896",164430,63,"Antonio Filipe",24,1,319
"897",37499,67,"Antonio Filippini",31,1,45
"898",41542,72,"Antonio Floro Flores",143,2,46
"899",40680,70,"Antonio Geder",42,1,134
"900",39389,64,"Antonio Ghomsi",91,1,55
"901",37433,64,"Antonio Guayre",2,1,60
"902",33832,69,"Antonio Hidalgo",4,1,48
"903",24409,67,"Antonio Langella",11,1,54
"904",32656,67,"Antonio Lopez",70,1,59
"905",202553,73,"Antonio Luna",67,2,46
"906",517294,63,"Antonio Marin Molina",1,1,59
"907",182839,68,"Antonio Mazzotta",7,1,51
"908",298941,68,"Antonio Milic",28,1,48
"909",35644,78,"Antonio Mirante",244,1,384
"910",39367,72,"Antonio Nocerino",182,2,47
"911",354519,61,"Antonio Reguero Chapinal",39,1,298
"912",27560,69,"Antonio Rosati",51,1,327
"913",276738,76,"Antonio Ruediger",89,2,59
"914",79737,77,"Antonio Rukavina",105,2,42
"915",474448,75,"Antonio Sanabria",27,1,58
"916",255251,54,"Antonio Signori Dominique",11,1,261
"917",37793,66,"Antonio Tomas",61,1,43
"918",35327,75,"Antonio Valencia",171,1,51
"919",361760,69,"Antonio Xavier",21,1,63
"920",74291,65,"Antonio Zito",1,1,47
"921",496045,67,"Antonio-Mirko Colak",20,1,52
"922",132111,58,"Antons Kurakins",35,1,46
"923",93346,63,"Antony Lecointe,19",19,1,60
"924",31810,60,"Antti Okkonen",4,1,143
"925",45244,76,"Antunes",93,3,45
"926",562267,76,"Anwar El-Ghazi",43,1,54
"927",186975,70,"Apostolos Vellios",4,2,46
"928",38230,76,"Apoula Edima Edel",45,1,375
"929",70255,70,"Aquivaldo Mosquera",16,1,63
"930",209362,75,"Aras Oezbiliz",14,2,54
"931",520659,69,"Arber Zeneli",17,1,49
"932",182776,70,"Archimede Morleo",93,1,57
"933",37188,67,"Ard van Peppen",122,1,38
"934",39792,83,"Arda Turan",109,1,52
"935",30880,63,"Arek Radomski",77,2,53
"936",40451,78,"Ari",3,1,386
"937",112656,68,"Ariel Borysiuk",123,2,66
"938",38362,75,"Ariel Ibagaza",33,1,51
"939",149584,70,"Ariel Nahuelpan",20,1,48
"940",38263,70,"Aristide Bance",32,1,40
"941",604374,59,"Aristote Madiani",1,1,49
"942",421441,60,"Aristote N'Dongala",1,1,55
"943",33028,82,"Aritz Aduriz",216,1,57
"944",607148,72,"Aritz Elustondo",34,1,52
"945",75331,71,"Aritz Lopez Garai",5,1,47
"946",37496,69,"Ariza Makukula",6,2,50
"947",45485,67,"Arjan Swinkels",120,2,58
"948",110112,63,"Arjan van Dijk",12,1,314
"949",30834,89,"Arjen Robben",139,2,49
"950",39070,69,"Arkadiusz Glowacki",133,1,51
"951",13472,65,"Arkadiusz Malarz",36,1,325
"952",277460,77,"Arkadiusz Milik",74,3,62
"953",196185,65,"Arkadiusz Piech",88,1,54
"954",197560,63,"Arkadiusz Wozniak",52,1,62
"955",263796,68,"Arlind Ajeti",34,2,52
"956",63520,72,"Armand Traore",80,2,43
"957",301023,74,"Armando Izzo",41,1,51
"958",254704,64,"Armando Sadiku",28,1,51
"959",174855,63,"Armiche Ortega",2,1,30
"960",448851,52,"Armin Alesevic",2,1,53
"961",107502,70,"Armin Bacinovic",36,1,60
"962",314966,62,"Armin Cerimagic",3,1,45
"963",27110,60,"Arnar Vidarsson",109,1,51
"964",38625,64,"Arnaud Buhler",130,1,48
"965",239351,61,"Arnaud De Greef",21,1,42
"966",46540,67,"Arnaud Le Lan",71,1,56
"967",46246,65,"Arnaud Maire",10,1,52
"968",179411,65,"Arnaud Souquet",1,1,57
"969",37104,66,"Arnaud Sutchuin Djoum",94,3,56
"970",30819,74,"Arne Friedrich",70,1,46
"971",256197,61,"Arne Naudts",1,1,64
"972",26630,67,"Arne Slot",11,1,63
"973",40281,68,"Arni Gautur Arason",1,1,329
"974",560413,58,"Arno Verschueren",1,1,56
"975",103964,70,"Arnold Bouka Moutou",12,1,60
"976",34400,72,"Arnold Bruggink",44,1,41
"977",26458,72,"Arnold Kruiswijk",126,2,39
"978",26324,72,"Arnold Mvuemba",138,2,39
"979",522765,70,"Arnold",21,1,40
"980",178481,64,"Arnor Angeli",22,1,43
"981",110137,65,"Arnor Smarason",3,1,58
"982",110169,68,"Aron Gunnarsson",17,1,52
"983",172388,74,"Aron Johannsson",52,2,60
"984",112979,56,"Aron Liechti",2,1,119
"985",30922,77,"Arouna Kone",102,3,42
"986",287334,64,"Arsenio Valpoort",6,1,45
"987",242904,69,"Arsenio",29,1,43
"988",107717,73,"Artem Kravets",5,1,52
"989",206669,58,"Artem Putivtsev",9,1,48
"990",540230,57,"Artem Simonyan",4,1,47
"991",38842,77,"Arthur Boka",129,2,63
"992",418137,74,"Arthur Masuaku",27,1,39
"993",173983,63,"Arthur",2,1,48
"994",33000,65,"Arthuro",2,1,55
"995",74989,72,"Artiles Oliva Aythami",100,1,46
"996",107792,60,"Artis Lazdins",18,1,60
"997",79982,72,"Artjoms Rudnevs",98,2,61
"998",30974,76,"Artur Boruc",201,3,373
"999",178702,60,"Artur Gieraga",17,1,49
"1000",168727,74,"Artur Ionita",75,2,53
"1001",69611,72,"Artur Jedrzejczyk",82,1,54
"1002",46365,60,"Artur Krysiak",1,1,298
"1003",178424,61,"Artur Lenartowski",49,1,50
"1004",69008,73,"Artur Sobiech",94,2,56
"1005",30266,67,"Artur Wichniarek",40,2,44
"1006",11743,70,"Artur",128,1,58
"1007",19344,73,"Artur",112,2,365
"1008",69686,68,"Arturo Alvarez",4,1,62
"1009",33655,66,"Arturo Arzu",34,1,58
"1010",45832,60,"Arturo ten Heuvel",9,1,147
"1011",49939,85,"Arturo Vidal",220,2,16
"1012",30901,69,"Aruna Dindane",18,1,48
"1013",212970,62,"Arvid Schenk",1,1,309
"1014",80262,68,"Arvydas Novikovas",27,1,67
"1015",41980,81,"Asamoah Gyan",58,2,59
"1016",37846,62,"Asanda Sishuba",6,1,125
"1017",27339,74,"Ashkan Dejagah",78,2,46
"1018",107280,71,"Ashley Barnes",28,1,47
"1019",38834,72,"Ashley Cole",184,2,47
"1020",182223,74,"Ashley R. Westwood",119,1,51
"1021",24948,81,"Ashley Williams",181,1,50
"1022",23354,79,"Ashley Young",190,1,72
"1023",423207,62,"Ashour El Takky",4,1,53
"1024",171094,67,"Ashton Taylor",67,1,63
"1025",571709,65,"Ashton-Phillip Goetz",5,1,65
"1026",34575,72,"Asier del Horno",52,1,55
"1027",102002,60,"Asier Goiria",27,1,47
"1028",205278,79,"Asier Illarramendi",107,1,59
"1029",33958,71,"Asier Riesgo",75,1,354
"1030",46518,82,"Asmir Begovic",183,1,401
"1031",178947,58,"Asmir Kajevic",25,1,47
"1032",595586,69,"Assane Demoya Gnoukouri",3,1,45
"1033",612212,64,"Assane Diousse",9,1,51
"1034",36180,73,"Assani Lukimya-Mulongoti",63,1,61
"1035",168744,70,"Astrit Ajdarevic",9,1,45
"1036",200964,67,"Athanasios Petsos",34,1,53
"1037",70959,67,"Athanassios Papazoglou",23,1,62
"1038",26785,78,"Atiba Hutchinson",78,1,51
"1039",184591,69,"Atila Turan",19,2,59
"1040",72813,76,"Atsuto Uchida",100,1,70
"1041",93184,61,"Audrius Ksanavicius",4,1,133
"1042",184100,62,"Augusto Da Silva",7,1,49
"1043",72623,79,"Augusto Fernandez",123,2,53
"1044",185699,62,"Augusto Pereira Loureiro",18,1,51
"1045",351063,67,"Aurelian Chitu",1,1,46
"1046",26261,67,"Aurelien Capoue",37,1,52
"1047",56916,80,"Aurelien Chedjou",134,1,59
"1048",46228,69,"Aurelien Collin",31,1,49
"1049",45778,63,"Aurelien Joachim",53,1,52
"1050",46430,67,"Aurelien Montaroup",15,1,70
"1051",34239,61,"Austin McCann",22,1,39
"1052",174203,61,"Avi Rikan",40,1,46
"1053",11569,65,"Avi Strool",28,1,139
"1054",361055,64,"Avto",31,1,54
"1055",27524,68,"Axel Bellinghausen",47,1,55
"1056",488297,59,"Axel Borgmann",19,1,59
"1057",352888,69,"Axel N'Gando",15,1,60
"1058",39591,81,"Axel Witsel",87,2,36
"1059",277821,72,"Ayanda Patosi",64,1,43
"1060",192770,81,"Aymen Abdennour",127,3,50
"1061",173466,66,"Aymen Tahar",9,1,46
"1062",411617,83,"Aymeric Laporte",105,1,45
"1063",33893,63,"Ayoze Diaz Diaz",78,1,41
"1064",75354,68,"Ayoze Garcia Perez",30,1,44
"1065",479020,73,"Ayoze Perez",47,1,57
"1066",119427,75,"Aytac Sulu",33,1,48
"1067",277779,64,"Ayub Masika",13,1,46
"1068",185386,66,"Azbe Jug",2,1,335
"1069",46580,59,"Azubuike Oliseh",8,1,119
"1070",313825,67,"Baard Finne",2,1,59
"1071",115798,72,"Baba",101,2,54
"1072",601783,60,"Babacar Gueye",6,1,42
"1073",362261,71,"Babanco",70,1,47
"1074",164703,52,"Babatunde Luqmon Adekunle",30,1,64
"1075",26111,80,"Bacary Sagna",212,1,45
"1076",26372,61,"Badara Sene",1,1,47
"1077",107416,54,"Badis Lebbihi",1,1,116
"1078",25539,70,"Badr El Kaddouri",5,1,50
"1079",26344,77,"Bafetimbi Gomis",203,2,56
"1080",150064,76,"Baiano",151,1,60
